"No.","Time","Source","Destination","Protocol","Length","Info"
"104","48.651846","127.0.0.1","127.0.0.1","OpcUa","161","UA Secure Conversation Message: FindServersRequest"
"105","48.651895","127.0.0.1","127.0.0.1","TCP","44","53530  >  54671 [ACK] Seq=164 Ack=331 Win=65024 Len=0"
"106","48.653692","127.0.0.1","127.0.0.1","OpcUa","295","UA Secure Conversation Message: FindServersResponse"
"107","48.653771","127.0.0.1","127.0.0.1","TCP","44","54671  >  53530 [ACK] Seq=331 Ack=415 Win=65024 Len=0"
"108","48.654074","127.0.0.1","127.0.0.1","OpcUa","101","CloseSecureChannel message: CloseSecureChannelRequest"
"109","48.654120","127.0.0.1","127.0.0.1","TCP","44","53530  >  54671 [ACK] Seq=415 Ack=388 Win=65024 Len=0"
"110","48.654212","127.0.0.1","127.0.0.1","TCP","44","54671  >  53530 [FIN, ACK] Seq=388 Ack=415 Win=65024 Len=0"
"111","48.654240","127.0.0.1","127.0.0.1","TCP","44","53530  >  54671 [ACK] Seq=415 Ack=389 Win=65024 Len=0"
"112","48.655617","127.0.0.1","127.0.0.1","TCP","44","53530  >  54671 [FIN, ACK] Seq=415 Ack=389 Win=65024 Len=0"
"113","48.655730","127.0.0.1","127.0.0.1","TCP","44","54671  >  53530 [ACK] Seq=389 Ack=416 Win=65024 Len=0"
"114","49.291897","127.0.0.1","127.0.0.1","TCP","56","54672  >  53530 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"115","49.292015","127.0.0.1","127.0.0.1","TCP","56","53530  >  54672 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"116","49.292158","127.0.0.1","127.0.0.1","TCP","44","54672  >  53530 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"117","49.292587","127.0.0.1","127.0.0.1","OpcUa","128","Hello message"
"118","49.292630","127.0.0.1","127.0.0.1","TCP","44","53530  >  54672 [ACK] Seq=1 Ack=85 Win=65280 Len=0"
"119","49.293631","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"120","49.293696","127.0.0.1","127.0.0.1","TCP","44","54672  >  53530 [ACK] Seq=85 Ack=29 Win=65280 Len=0"
"121","49.293897","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"122","49.294042","127.0.0.1","127.0.0.1","TCP","44","53530  >  54672 [ACK] Seq=29 Ack=218 Win=65280 Len=0"
"123","49.294593","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"124","49.294651","127.0.0.1","127.0.0.1","TCP","44","54672  >  53530 [ACK] Seq=218 Ack=164 Win=65280 Len=0"
