"No.","Time","Source","Destination","Protocol","Length","Info"
"94","52.412055100","127.0.0.1","127.0.0.1","OpcUa","101","CloseSecureChannel message: CloseSecureChannelRequest"
"95","52.412143300","127.0.0.1","127.0.0.1","TCP","44","53530  >  61446 [ACK] Seq=415 Ack=388 Win=65024 Len=0"
"96","52.412196200","127.0.0.1","127.0.0.1","TCP","44","61446  >  53530 [FIN, ACK] Seq=388 Ack=415 Win=65024 Len=0"
"97","52.412226600","127.0.0.1","127.0.0.1","TCP","44","53530  >  61446 [ACK] Seq=415 Ack=389 Win=65024 Len=0"
"98","52.419472200","127.0.0.1","127.0.0.1","TCP","44","53530  >  61446 [FIN, ACK] Seq=415 Ack=389 Win=65024 Len=0"
"99","52.419612200","127.0.0.1","127.0.0.1","TCP","44","61446  >  53530 [ACK] Seq=389 Ack=416 Win=65024 Len=0"
"100","53.111271300","127.0.0.1","127.0.0.1","TCP","56","61447  >  53530 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"101","53.111447200","127.0.0.1","127.0.0.1","TCP","56","53530  >  61447 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"102","53.111567600","127.0.0.1","127.0.0.1","TCP","44","61447  >  53530 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"103","53.112181300","127.0.0.1","127.0.0.1","OpcUa","128","Hello message"
"104","53.112246400","127.0.0.1","127.0.0.1","TCP","44","53530  >  61447 [ACK] Seq=1 Ack=85 Win=65280 Len=0"
"105","53.120307700","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"106","53.120484300","127.0.0.1","127.0.0.1","TCP","44","61447  >  53530 [ACK] Seq=85 Ack=29 Win=65280 Len=0"
"107","53.120568900","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"108","53.120620900","127.0.0.1","127.0.0.1","TCP","44","53530  >  61447 [ACK] Seq=29 Ack=218 Win=65280 Len=0"
"109","53.125192300","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"110","53.125371200","127.0.0.1","127.0.0.1","TCP","44","61447  >  53530 [ACK] Seq=218 Ack=164 Win=65280 Len=0"
"111","53.125791000","127.0.0.1","127.0.0.1","OpcUa","165","UA Secure Conversation Message: GetEndpointsRequest"
"112","53.125857700","127.0.0.1","127.0.0.1","TCP","44","53530  >  61447 [ACK] Seq=164 Ack=339 Win=65024 Len=0"
"113","53.137341700","127.0.0.1","127.0.0.1","OpcUa","20188","UA Secure Conversation Message: GetEndpointsResponse"
"114","53.137507400","127.0.0.1","127.0.0.1","TCP","44","61447  >  53530 [ACK] Seq=339 Ack=20308 Win=45056 Len=0"
"115","53.138025600","127.0.0.1","127.0.0.1","OpcUa","101","CloseSecureChannel message: CloseSecureChannelRequest"
"116","53.138090700","127.0.0.1","127.0.0.1","TCP","44","53530  >  61447 [ACK] Seq=20308 Ack=396 Win=65024 Len=0"
"117","53.138143900","127.0.0.1","127.0.0.1","TCP","44","61447  >  53530 [FIN, ACK] Seq=396 Ack=20308 Win=45056 Len=0"
"118","53.138188500","127.0.0.1","127.0.0.1","TCP","44","53530  >  61447 [ACK] Seq=20308 Ack=397 Win=65024 Len=0"
"119","53.143875600","127.0.0.1","127.0.0.1","TCP","44","53530  >  61447 [FIN, ACK] Seq=20308 Ack=397 Win=65024 Len=0"
"120","53.144086400","127.0.0.1","127.0.0.1","TCP","44","61447  >  53530 [ACK] Seq=397 Ack=20309 Win=45056 Len=0"
"121","53.575921700","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"122","53.620603800","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"123","53.624435400","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"124","53.624901200","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"125","53.626826900","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"126","53.627197700","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"127","53.628486300","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"128","53.628805300","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"129","59.691256700","127.0.0.1","127.0.0.1","TCP","56","61448  >  53530 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"130","59.691524800","127.0.0.1","127.0.0.1","TCP","56","53530  >  61448 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"131","59.691634700","127.0.0.1","127.0.0.1","TCP","44","61448  >  53530 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"132","59.692303500","127.0.0.1","127.0.0.1","OpcUa","128","Hello message"
"133","59.692391100","127.0.0.1","127.0.0.1","TCP","44","53530  >  61448 [ACK] Seq=1 Ack=85 Win=65280 Len=0"
"134","59.701559300","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"135","59.701689000","127.0.0.1","127.0.0.1","TCP","44","61448  >  53530 [ACK] Seq=85 Ack=29 Win=65280 Len=0"
"136","59.701884500","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
