"No.","Time","Source","Destination","Protocol","Length","Info"
"78","0.118624","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=23051 Ack=2803 Win=62720 Len=0"
"79","0.120836","127.0.0.1","127.0.0.1","OpcUa","142","UA Secure Conversation Message: BrowseResponse"
"80","0.120935","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=2803 Ack=23149 Win=42240 Len=0"
"81","0.121360","127.0.0.1","127.0.0.1","OpcUa","314","UA Secure Conversation Message: ReadRequest"
"82","0.121421","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=23149 Ack=3073 Win=62208 Len=0"
"83","0.123697","127.0.0.1","127.0.0.1","OpcUa","181","UA Secure Conversation Message: ReadResponse"
"84","0.123740","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=3073 Ack=23286 Win=42240 Len=0"
"85","0.123940","127.0.0.1","127.0.0.1","OpcUa","177","UA Secure Conversation Message: BrowseRequest"
"86","0.123963","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=23286 Ack=3206 Win=62208 Len=0"
"87","0.125250","127.0.0.1","127.0.0.1","OpcUa","116","UA Secure Conversation Message: BrowseResponse"
"88","0.125297","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=3206 Ack=23358 Win=41984 Len=0"
"89","0.128237","127.0.0.1","127.0.0.1","OpcUa","177","UA Secure Conversation Message: BrowseRequest"
"90","0.128294","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=23358 Ack=3339 Win=61952 Len=0"
"91","0.130589","127.0.0.1","127.0.0.1","OpcUa","463","UA Secure Conversation Message: BrowseResponse"
"92","0.130638","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=3339 Ack=23777 Win=41728 Len=0"
"93","0.151584","127.0.0.1","127.0.0.1","OpcUa","334","UA Secure Conversation Message: ReadRequest"
"94","0.151637","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=23777 Ack=3629 Win=61696 Len=0"
"95","0.153755","127.0.0.1","127.0.0.1","OpcUa","184","UA Secure Conversation Message: ReadResponse"
"96","0.153862","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=3629 Ack=23917 Win=41472 Len=0"
"97","0.154067","127.0.0.1","127.0.0.1","OpcUa","179","UA Secure Conversation Message: BrowseRequest"
"98","0.154115","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=23917 Ack=3764 Win=61696 Len=0"
"99","0.155156","127.0.0.1","127.0.0.1","OpcUa","142","UA Secure Conversation Message: BrowseResponse"
"100","0.155198","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=3764 Ack=24015 Win=41472 Len=0"
"101","0.155384","127.0.0.1","127.0.0.1","OpcUa","314","UA Secure Conversation Message: ReadRequest"
"102","0.155402","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=24015 Ack=4034 Win=61440 Len=0"
"103","0.157177","127.0.0.1","127.0.0.1","OpcUa","192","UA Secure Conversation Message: ReadResponse"
"104","0.157242","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=4034 Ack=24163 Win=41216 Len=0"
"105","0.157384","127.0.0.1","127.0.0.1","OpcUa","177","UA Secure Conversation Message: BrowseRequest"
"106","0.157418","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=24163 Ack=4167 Win=61184 Len=0"
"107","0.159557","127.0.0.1","127.0.0.1","OpcUa","116","UA Secure Conversation Message: BrowseResponse"
"108","0.159606","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=4167 Ack=24235 Win=41216 Len=0"
"109","0.160069","127.0.0.1","127.0.0.1","OpcUa","334","UA Secure Conversation Message: ReadRequest"
"110","0.160118","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=24235 Ack=4457 Win=60928 Len=0"
"111","0.161776","127.0.0.1","127.0.0.1","OpcUa","206","UA Secure Conversation Message: ReadResponse"
"112","0.161834","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=4457 Ack=24397 Win=40960 Len=0"
"113","0.162028","127.0.0.1","127.0.0.1","OpcUa","179","UA Secure Conversation Message: BrowseRequest"
